Event Time (UTC),Analytics Event Type,Latitude,Longitude,GPS Time (UTC),Device OS,Device OS Version,Device Model,Device Language,City Name,Country / Region,App Version
2019-12-29 18:09:18.864,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:18.850,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:18.895,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.041,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:18.900,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:18.898,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:18.894,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:18.897,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.732,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.047,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:17.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:19.722,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:18.994,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:10:32.254,impression,29.633333333333333,-95.4,2019-12-29 18:10:31.992,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:10:31.939,custom,29.633333333333333,-95.4,2019-12-29 18:10:30.992,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:10:32.253,impression,29.633333333333333,-95.4,2019-12-29 18:10:31.992,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:10:32.252,impression,29.633333333333333,-95.4,2019-12-29 18:10:31.992,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:06:30.305,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:28.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:33.501,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:32.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:33.487,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:32.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:30.388,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:29.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:31.610,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:30.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:30.388,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:29.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:56.712,tap,29.627521941465908,-95.40608857767228,2019-12-29 18:06:55.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:53.105,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:52.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:57.381,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:56.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:59.510,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:58.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:57.382,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:56.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:59.499,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:58.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:06:59.595,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:06:58.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:07:01.312,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:07:00.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:02:59.071,impression,29.633333333333333,-95.4,2019-12-29 18:02:57.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:02:59.071,tap,29.633333333333333,-95.4,2019-12-29 18:02:57.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:01.454,custom,29.633333333333333,-95.4,2019-12-29 18:03:00.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:40.750,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:39.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:37.485,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:36.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:41.336,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:40.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:41.339,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:40.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:41.336,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:40.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:43.507,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:42.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:41.031,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:39.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:43.502,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:42.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:41.339,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:40.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:41.338,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:40.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:43.511,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:42.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:49.989,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:43.515,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:42.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:49.991,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:49.984,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:49.840,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.579,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:50.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.577,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:50.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.050,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.024,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.575,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:50.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:49.993,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.738,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:50.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:49.993,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.573,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:50.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.026,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:49.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.798,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:50.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.691,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.270,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:50.802,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:50.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.155,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.155,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.688,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.691,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.153,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:51.272,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:51.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:52.071,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:52.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:52.071,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:52.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:52.070,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:52.001,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.517,impression,29.633333333333333,-95.4,2019-12-29 18:03:16.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.836,impression,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:17.571,impression,29.633333333333333,-95.4,2019-12-29 18:03:16.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:17.571,impression,29.633333333333333,-95.4,2019-12-29 18:03:16.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:17.571,impression,29.633333333333333,-95.4,2019-12-29 18:03:16.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:17.571,impression,29.633333333333333,-95.4,2019-12-29 18:03:16.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:16.275,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:15.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:16.259,tap,29.627521941465908,-95.40608857767228,2019-12-29 18:03:15.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:13.380,tap,29.627521941465908,-95.40608857767228,2019-12-29 18:03:12.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.513,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.516,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.508,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.518,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.572,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.506,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.514,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.523,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:03:17.573,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:03:16.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:10:21.903,lifecycle,29.627521941465908,-95.40608857767228,2019-12-29 18:10:15.992,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:07:36.412,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:07:35.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:07:38.926,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:07:37.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:30.061,impression,29.633333333333333,-95.4,2019-12-29 18:05:29.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:05:30.634,impression,29.633333333333333,-95.4,2019-12-29 18:05:29.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:05:30.634,impression,29.633333333333333,-95.4,2019-12-29 18:05:29.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:05:31.565,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.567,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.749,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.750,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.569,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.569,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.567,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.054,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.031,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:31.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.751,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.052,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.752,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:31.753,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:30.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.332,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.054,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.369,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.367,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.056,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.338,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.702,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.714,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.704,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.710,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.706,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.723,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.718,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.721,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.718,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:05:33.715,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:05:32.998,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:21.414,impression,29.633333333333333,-95.4,2019-12-23 20:24:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:21.437,custom,29.633333333333333,-95.4,2019-12-23 20:24:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:21.451,impression,29.633333333333333,-95.4,2019-12-23 20:24:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:20.795,impression,29.633333333333333,-95.41666666666667,2019-12-23 20:24:19.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:22.861,impression,29.633333333333333,-95.4,2019-12-23 20:24:21.998,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:21.501,impression,29.633333333333333,-95.4,2019-12-23 20:24:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:24:08.934,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:07.989,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:08.935,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:07.989,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:10.797,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:09.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:08.938,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:07.989,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:08.938,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:07.989,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:08.937,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:07.989,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:10.795,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:09.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:12.119,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:10.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:24:10.848,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:09.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
